,season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,кг_fert,л_fert,кг_pp,л_pp,fact_plan_diff
3344,2023,47.22.06.009.00,299.57,136.57,3.53,5.43,Люцерна пр.лет корм,СПб,4.3,0.455,41523322.75,0.0,0.0,0.0,-3.8449999999999998
3345,2023,47.22.06.010.00,425.67,148.33,3.48,5.5,Кукуруза силос,СПб,5.4,3.28,134498920.33,790898.33,0.0,19129.77,-2.1200000000000006
3346,2023,47.22.06.013.00,327.0,197.0,4.1,5.6,Люцерна пр.лет корм,СПб,4.3,0.7002445642342896,22103351.27,0.0,0.0,0.0,-3.59975543576571
3347,2023,47.22.06.014.00,355.0,124.0,4.5,5.9,Люцерна пр.лет корм,СПб,4.3,0.69,7223804.915,0.0,0.0,0.0,-3.61
5396,2024,40.14.08.003.00,307.0,57.0,1.7,7.0,Оз.пшеница мягкая,Калуга,5.0,1.8249999999999997,14445.655,0.0,0.0,3.722,-3.1750000000000003
5397,2024,40.14.08.004.00,18.0,38.0,1.8,5.0,Оз.пшеница мягкая,Калуга,5.0,1511.7649999999999,7632.42,0.0,0.0,3.0140000000000002,1506.7649999999999
3350,2023,47.22.06.018.00,336.0,252.0,3.55,5.7,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,СПб,3.4,1.465,28915734.140000004,0.0,0.0,0.0,-1.9349999999999998
3351,2023,47.22.06.019.00,291.0,194.0,3.4,6.0,Люцерна 1 г.ж.корм,СПб,2.72,0.36500000000000005,902687.5,0.0,0.0,13511.885,-2.355
5400,2024,40.14.08.008.00,97.0,124.0,2.3,5.2,Кукуруза силос,Калуга,9.8,10.735590618007869,2606836.143333333,0.0,336.98,453.6725,0.9355906180078684
5402,2024,40.14.08.010.00,110.0,284.0,2.5,5.6,Люцерна пр.лет корм,Калуга,6.3,8.84,0.0,0.0,0.0,0.0,2.54
5409,2024,40.14.08.017.00,106.0,72.0,1.8,5.3,Кукуруза силос,Калуга,9.8,11.3,49924.1,0.0,0.0,33.22,1.5
5411,2024,40.14.08.019.00,117.0,74.0,2.3,5.4,Кукуруза силос,Калуга,9.8,14.242535612535612,0.0,0.0,0.0,182.52,4.442535612535611
5412,2024,40.14.08.021.00,168.0,113.0,1.7,5.0,Кукуруза силос,Калуга,9.8,12.478377399492938,3185.0,0.0,0.0,125.63,2.6783773994929376
5413,2024,40.14.08.022.00,280.0,288.0,2.8,6.0,Кукуруза силос,Калуга,9.8,11.68,0.0,0.0,0.0,68.85,1.879999999999999
5415,2024,40.14.08.025.00,86.0,73.0,1.8,5.2,Кукуруза силос,Калуга,9.8,11.425396211828371,106964.0,0.0,0.0,235.42,1.6253962118283702
5417,2024,40.14.08.027.00,258.0,274.0,2.8,5.7,Люцерна 1 г.ж.корм,Калуга,3.0,3.44,0.0,0.0,0.0,0.0,0.43999999999999995
5419,2024,40.14.08.030.00,76.0,108.0,1.8,5.1,Кукуруза силос,Калуга,9.8,10.1,0.0,0.0,0.0,86.695,0.29999999999999893
5421,2024,40.14.08.034.00,168.0,168.0,2.0,5.2,Кукуруза силос,Калуга,9.8,11.57,30890.6,0.0,0.0,115.785,1.7699999999999996
1335,2023,36.14.19.038.01,167.5,193.0,4.75,6.3,Кукуруза силос,Воронеж,8.1,11.073386454183266,17845.383333333335,0.0,0.0,24.962,2.9733864541832666
1336,2023,36.14.19.038.02,167.5,193.0,4.75,6.3,Кукуруза силос,Воронеж,8.1,10.430649819494587,190972.43000000002,0.0,0.0,82.644,2.330649819494587
1344,2023,36.14.19.045.00,180.0,189.0,5.2,5.8,Кукуруза силос,Воронеж,8.1,9.962823065753993,1014040.135,0.0,125.35,106.53999999999999,1.862823065753993
1352,2023,36.14.19.053.00,124.0,161.0,6.2,5.7,Кукуруза силос,Воронеж,8.1,9.771961088246298,13569134.8,0.0,243.22,346.59,1.6719610882462987
1365,2023,36.14.21.006.01,130.0,201.0,5.9,6.1,Кукуруза силос,Воронеж,7.5,114.46,438510.8,0.0,0.0,136.03,106.96
3424,2023,16.13.13.029.00,83.0,251.0,6.2,6.9,Кукуруза силос,Татарстан,4.68,20.76,9496.43,0.0,0.49,10.13,16.080000000000002
1416,2023,36.29.07.003.00,113.0,133.0,3.9,5.3,Кукуруза зерно,Воронеж,6.5,5219.45,719230.9249999999,0.0,119.82,52.84,5212.95
1417,2023,36.29.07.004.00,100.0,121.0,3.5,5.2,Лён масличный,Воронеж,1.67,1019.4699999999999,553152.9299999999,0.0,35.05,88.55,1017.8
1418,2023,36.29.07.005.00,75.0,118.0,3.5,5.2,Лён масличный,Воронеж,1.67,1107.67,386767.35,0.0,27.3,55.447500000000005,1106.0
1419,2023,36.29.07.006.00,115.0,135.0,4.0,5.2,Лён масличный,Воронеж,1.67,1204.21,434549.7,0.0,31.71,76.45333333333333,1202.54
1421,2023,36.29.07.008.00,89.0,144.0,4.9,5.2,Кукуруза зерно,Воронеж,6.5,2630.8341170974777,930071.31,0.0,83.49,133.305,2624.3341170974777
1422,2023,36.29.07.009.00,92.0,154.0,5.1,5.1,Кукуруза зерно,Воронеж,6.5,4572.599639652889,1047271.895,0.0,88.39,187.88333333333333,4566.099639652889
1423,2023,36.29.07.010.00,138.0,245.0,5.2,5.4,Яр.пшеница мягкая,Воронеж,4.95,3597.9155885262116,4347.8099999999995,0.0,5.92,111.52857142857144,3592.965588526212
1424,2023,36.29.07.011.00,172.0,237.0,5.5,5.4,Кукуруза зерно,Воронеж,6.5,5252.81,4897914.515000001,0.0,190.87,274.13,5246.31
1425,2023,36.29.07.012.00,116.0,125.0,4.1,5.3,Яр.пшеница мягкая,Воронеж,4.95,2920.45,480311.7,0.0,1.61,30.418571428571425,2915.5
1426,2023,36.29.07.013.00,119.0,121.0,4.1,5.6,Яр.пшеница мягкая,Воронеж,4.95,1219.2203875968994,236560.14,0.0,1.13,35.191428571428574,1214.2703875968994
5518,2024,40.17.16.008.00,219.5,121.5,1.9,5.2,Кукуруза силос,Калуга,8.2,9.81,28100.55,0.0,8.27,8.01,1.6100000000000012
1430,2023,36.29.07.017.00,205.0,248.0,5.2,5.5,Яр.пшеница мягкая,Воронеж,4.95,3779.1499999999996,3032640.0,0.0,3.51,66.18857142857142,3774.2
1432,2023,36.29.07.019.00,152.0,217.0,5.4,5.3,Яр.пшеница мягкая,Воронеж,4.95,1787.172860602692,469842.945,0.0,4.1,77.18571428571428,1782.222860602692
1433,2023,36.29.07.020.00,145.0,242.0,5.7,5.5,Яр.пшеница мягкая,Воронеж,4.95,2080.5375599322697,1924126.93,0.0,3.91,80.11428571428571,2075.58755993227
1434,2023,36.29.07.021.00,141.0,147.0,4.6,5.6,Кукуруза зерно,Воронеж,6.5,295.52260452961673,4264312.105,0.0,100.29,260.36,289.02260452961673
5530,2024,40.22.01.002.00,32.0,77.0,2.1,5.4,Кукуруза силос,Калуга,9.5,9.7591452991453,386309.055,0.0,0.0,93.08,0.2591452991453007
3480,2023,16.13.17.033.00,281.27,205.2,7.15,6.04,Эспарцет 1 г.ж.корм,Татарстан,1.53,0.3181707627334248,0.0,0.0,0.0,153.29333333333332,-1.211829237266575
1439,2023,36.29.07.026.00,109.0,246.0,5.6,5.4,Кукуруза зерно,Воронеж,6.5,5446.061662846058,209564.26,0.0,73.72,108.13000000000001,5439.561662846058
1440,2023,36.29.07.027.00,132.0,257.0,5.5,5.5,Кукуруза зерно,Воронеж,6.5,6655.784139650873,343260.33999999997,0.0,83.41,82.36,6649.284139650873
1441,2023,36.29.07.028.00,68.0,173.0,4.4,5.3,Кукуруза зерно,Воронеж,6.5,5523.001967213115,789927.6749999999,0.0,201.2,261.56333333333333,5516.501967213115
1443,2023,36.29.07.032.00,139.0,230.0,5.1,5.7,Яр.ячмень,Воронеж,5.0,1756.0306134442385,1203.73,0.0,3.885,67.26599999999999,1751.0306134442385
1444,2023,36.29.07.033.01,93.0,156.0,5.7,5.5,Кукуруза зерно,Воронеж,6.5,4169.961950169179,137397.01,0.0,0.0,84.53,4163.461950169179
1445,2023,36.29.07.035.01,71.0,222.0,4.7,5.7,Яр.ячмень,Воронеж,5.0,906.4988474667625,0.0,0.0,3.91,54.31666666666666,901.4988474667625
1446,2023,36.29.07.036.00,108.0,237.0,5.4,5.7,Яр.ячмень,Воронеж,5.0,1790.8695209128211,869.8799999999999,0.0,3.315,54.660000000000004,1785.8695209128211
1447,2023,36.29.07.037.01,121.0,238.0,4.3,5.6,Яр.ячмень,Воронеж,5.0,1655.8333333333335,0.0,0.0,3.0549999999999997,39.733333333333334,1650.8333333333335
1453,2023,36.29.07.045.00,119.0,272.0,4.2,5.3,Соя,Воронеж,2.0,1.58,0.0,0.0,0.29,16.888333333333332,-0.41999999999999993
3506,2023,16.13.18.022.00,321.0,251.0,8.0,6.9,Яр.ячмень,Татарстан,3.57,1.21,151359.125,0.0,0.0,13.283333333333333,-2.36
3141,2023,62.23.06.012.00,271.3,338.0,5.0,5.0,Люцерна пр.лет корм,Рязань,3.83,0.0,0.0,0.0,0.0,0.0,-3.83
1478,2023,40.04.06.019.02,53.0,111.5,1.7,4.7,Кукуруза силос,Калуга,7.65,15.97,10420.605,0.0,0.0,15.41,8.32
3143,2023,62.23.06.020.01,221.5,350.0,5.0,4.9,Кукуруза зерно,Рязань,5.8,4.27,0.0,0.0,10.4,0.0,-1.5300000000000002
3144,2023,62.23.06.021.00,189.63,277.0,4.0,5.2,Кукуруза зерно,Рязань,5.8,5.755462581025339,125316.30500000001,0.0,30.51,6.105,-0.044537418974661236
1506,2023,40.04.07.020.00,11.0,78.0,1.5,5.3,Кукуруза силос,Калуга,7.65,11.38,61046.035,0.0,0.0,76.77,3.7300000000000004
1507,2023,40.04.07.021.00,74.0,95.0,1.6,4.8,Кукуруза силос,Калуга,7.65,11.66,17801.805,0.0,0.0,41.46,4.01
3557,2023,16.13.19.016.00,123.33,491.33,5.5,7.0,Оз.пшеница мягкая,Татарстан,3.94,1.41,401248.63999999996,0.0,4.5,26.799999999999997,-2.5300000000000002
1511,2023,40.04.10.004.00,55.0,104.0,1.0,4.7,Кукуруза силос,Калуга,7.65,10.73,82907.595,0.0,0.0,43.45,3.08
3559,2023,16.13.19.018.00,358.0,251.0,6.6,6.8,Оз.пшеница мягкая,Татарстан,3.94,1.43,106075.45,0.0,10.89,13.6075,-2.51
3583,2023,16.13.19.046.00,387.0,251.0,6.9,6.6,Оз.пшеница мягкая,Татарстан,3.94,0.0,90225.55333333334,0.0,1.8050000000000002,20.849999999999998,-3.94
3155,2023,62.23.06.036.00,210.0,355.0,5.6,5.75,Кукуруза зерно,Рязань,5.8,4.267649572649573,19376.510000000002,0.0,12.17,4.86,-1.5323504273504271
5651,2024,40.23.02.005.01,368.0,41.0,1.1,4.6,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,2.2657651588065444,198745.14,0.0,0.0,0.0,-0.5342348411934554
5652,2024,40.23.02.005.02,368.0,41.0,1.1,4.6,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,1.8157599999999998,1093.3,0.0,0.0,0.0,-0.98424
5653,2024,40.23.02.011.01,329.0,39.0,1.3,4.7,Люцерна пр.лет корм,Калуга,1.8,0.425,142773.75,0.0,0.0,0.0,-1.375
1572,2023,40.14.03.016.00,318.0,55.0,1.5,7.1,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.605,6889.79,0.0,0.0,4.97,-3.195
3623,2023,72.22.02.040.00,410.6,211.0,4.2,5.2,Люцерна пр.лет корм,Тюмень,6.0,1.74,0.0,0.0,0.0,0.0,-4.26
3627,2023,72.22.02.046.00,297.6,121.0,3.1,5.27,Оз.пшеница мягкая,Тюмень,3.6,1.8700000000000003,43789.26,0.0,0.88,8.87,-1.7299999999999998
5678,2024,40.23.12.001.01,338.0,31.0,1.6,5.2,Кукуруза силос,Калуга,8.5,4.520455989831586,437781.99,0.0,0.0,139.1,-3.9795440101684143
1583,2023,40.14.03.027.00,287.0,39.0,1.6,4.9,Люцерна пр.лет корм,Калуга,4.4,1.27,0.0,0.0,0.0,0.0,-3.1300000000000003
5679,2024,40.23.12.001.02,338.0,31.0,1.6,5.2,Кукуруза силос,Калуга,8.5,5.649982707509881,787719.5449999999,0.0,0.0,178.92,-2.8500172924901186
5680,2024,40.23.12.002.01,325.0,53.5,1.7,5.0,Яр.рапс,Калуга,6.1,0.5307477203647417,599068.5650000001,0.0,2.355,69.288,-5.569252279635258
5681,2024,40.23.12.002.02,325.0,53.5,1.7,5.0,Яр.рапс,Калуга,6.1,0.8100852713178295,989976.0800000001,0.0,2.77,82.51,-5.28991472868217
5682,2024,40.23.12.002.03,325.0,53.5,1.7,5.0,Яр.рапс,Калуга,6.1,0.4767296264855687,953513.3800000001,0.0,2.315,97.628,-5.623270373514431
5683,2024,40.23.12.002.04,325.0,53.5,1.7,5.0,Яр.рапс,Калуга,6.1,0.1825095890410959,2390171.875,0.0,3.675,109.266,-5.917490410958904
5684,2024,40.23.12.003.00,413.0,208.0,1.3,4.8,Кл.кр.+тим.пр.лет корм,Калуга,3.0,1.448553235598993,0.0,0.0,0.0,0.0,-1.551446764401007
5687,2024,40.23.12.007.00,329.0,62.0,1.5,4.4,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,2.28,426942.31,0.0,0.0,0.0,-0.52
5688,2024,40.23.12.008.00,355.0,43.0,1.6,4.5,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,1.7569295126542563,297153.49,0.0,0.0,0.0,-1.0430704873457435
5689,2024,40.23.12.009.00,316.0,78.0,1.5,5.5,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,1.769730385548665,225189.17,0.0,0.0,0.0,-1.0302696144513348
5690,2024,40.23.12.010.00,429.0,107.0,1.7,4.7,Кукуруза силос,Калуга,8.5,9.250772501771793,703989.665,0.0,73.37,0.0,0.7507725017717934
5691,2024,40.23.12.011.00,373.0,134.0,1.3,4.5,Кукуруза силос,Калуга,8.5,8.315110775427996,2179168.29,0.0,0.0,219.45,-0.18488922457200374
5693,2024,40.23.12.014.01,432.0,185.0,1.3,5.2,Кукуруза силос,Калуга,8.5,7.295,0.0,0.0,0.0,0.0,-1.205
5694,2024,40.23.12.015.00,387.0,153.0,1.7,4.7,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,3.2759713375796182,656254.98,0.0,0.0,0.0,0.4759713375796184
5695,2024,40.23.12.016.01,338.0,123.0,1.3,4.6,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,Калуга,2.8,1.81,0.0,0.0,0.0,0.0,-0.9899999999999998
5696,2024,40.23.12.017.00,354.0,62.0,1.4,4.8,Кукуруза силос,Калуга,8.5,4.603351839424074,3229080.8200000003,18800.42,0.0,362.25,-3.896648160575926
5697,2024,40.23.12.018.00,346.0,38.0,1.0,5.4,Кукуруза силос,Калуга,8.5,7.1400739508227025,364287.56,0.0,0.0,119.54,-1.3599260491772975
3656,2023,72.22.10.018.00,253.53,350.67,5.4,5.93,Кукуруза силос,Тюмень,6.5,3.036723752792256,1262745.22,1406.85,0.0,40.160000000000004,-3.463276247207744
5707,2024,40.23.12.036.01,337.0,53.0,1.0,5.3,Кукуруза силос,Калуга,8.5,2.9291450313339302,2738.96,0.0,0.0,296.21000000000004,-5.57085496866607
5708,2024,40.23.13.001.00,343.0,27.0,1.2,4.3,Кл.кр.+тим.пр.лет корм,Калуга,3.0,0.7174590163934427,0.0,0.0,0.0,0.0,-2.282540983606557
5709,2024,40.23.13.002.00,324.0,29.0,1.4,4.4,Кл.кр.+тим.пр.лет корм,Калуга,3.0,0.7576006868560724,0.0,0.0,0.0,0.0,-2.2423993131439275
2356,2023,50.33.01.040.00,281.0,95.0,1.9,5.8,Яр.пшеница мягкая,Москва,3.8,2.3285636007827786,126872.17000000001,1071.35,1.05,14.457999999999998,-1.4714363992172212
5710,2024,40.23.13.003.00,280.0,38.0,0.9,4.8,Кл.кр.+тим.пр.лет корм,Калуга,3.0,0.5155067920585162,0.0,0.0,0.0,0.0,-2.4844932079414837
3693,2024,22.47.01.023.00,165.9,270.1,3.5,5.6,Оз.пшеница мягкая,Алтай,4.0,2.21,1337763.315,0.0,2.72,29.8825,-1.79
3695,2024,22.47.01.025.00,159.4,283.0,3.4,4.9,Оз.пшеница мягкая,Алтай,4.0,3.0411558854718983,584615.87,0.0,2.46,28.194999999999997,-0.9588441145281017
3696,2024,22.47.01.026.00,156.5,282.8,3.4,5.1,Оз.пшеница мягкая,Алтай,4.0,1.86,186484.255,0.0,1.05,12.17,-2.1399999999999997
3697,2024,22.47.01.027.00,160.6,282.6,3.2,5.1,Оз.пшеница мягкая,Алтай,4.0,2.7158681864141925,1825369.39,0.0,3.54,40.665,-1.2841318135858075
3702,2024,22.47.05.001.00,152.5,351.7,3.2,5.1,Люцерна пр.лет корм,Алтай,3.7,0.7643489309498772,0.0,0.0,0.0,0.0,-2.935651069050123
3703,2024,22.47.05.002.00,148.6,331.9,2.8,5.1,Люцерна пр.лет корм,Алтай,3.7,1.0496523178807948,0.0,0.0,0.0,0.0,-2.6503476821192056
1656,2023,40.14.07.004.00,114.0,253.0,1.1,5.5,Кукуруза силос,Калуга,7.65,10.77,246671.56,0.0,0.0,14.16,3.119999999999999
3704,2024,22.47.05.003.00,152.9,277.0,3.0,5.2,Люцерна пр.лет корм,Алтай,3.7,1.129274047186933,0.0,0.0,0.0,0.0,-2.570725952813067
3708,2024,22.47.10.001.00,158.2,273.3,3.7,5.1,Кукуруза силос,Алтай,11.0,7.835488266186785,2776114.075,117062.08,353.97999999999996,177.0,-3.1645117338132147
1662,2023,40.14.07.010.00,168.0,292.0,1.9,5.9,Кукуруза силос,Калуга,7.65,9.52,31460.0,0.0,0.0,33.32,1.8699999999999992
3712,2024,22.47.10.005.02,177.5,295.8,3.2,5.1,Кукуруза силос,Алтай,11.0,6.8481293810418284,2793990.73,34446.2,283.75,141.88,-4.1518706189581716
3717,2024,22.47.10.010.00,174.8,331.8,2.5,5.4,Кукуруза силос,Алтай,11.0,5.98066985645933,314080.95,6677.95,0.0,114.11,-5.01933014354067
3724,2024,22.47.10.016.00,173.9,288.5,3.6,5.1,Кукуруза силос,Алтай,11.0,8.00527580544441,4189229.5033333334,93778.20999999999,562.08,281.05,-2.994724194555589
1678,2023,40.14.08.003.00,307.0,57.0,1.7,7.0,Люцерна пр.лет корм,Калуга,4.4,0.78,0.0,0.0,0.0,0.0,-3.62
1684,2023,40.14.08.010.00,110.0,284.0,2.5,5.6,Люцерна пр.лет корм,Калуга,4.4,1.524,0.0,0.0,0.0,0.0,-2.8760000000000003
3742,2024,22.47.11.014.00,283.8,122.2,3.0,5.1,Яр.ячмень,Алтай,3.7,1.8306660902424186,3999368.4800000004,0.0,12.18,162.05142857142854,-1.8693339097575816
1697,2023,40.14.08.022.00,280.0,288.0,2.8,6.0,Кукуруза силос,Калуга,7.65,7.99,0.0,0.0,0.0,33.44,0.33999999999999986
3746,2024,22.47.11.018.00,285.8,148.2,3.4,5.2,Соя,Алтай,2.0,1.2973592426507226,117215.75,0.0,0.36,50.84142857142857,-0.7026407573492774
3748,2024,22.47.11.020.00,287.3,115.0,2.9,5.0,Яр.ячмень,Алтай,3.7,2.2772578974624547,290994.0,0.0,1.51,35.7825,-1.4227421025375455
3749,2024,22.47.11.021.00,298.6,132.8,3.4,5.0,Яр.ячмень,Алтай,3.7,2.16,133693.87,0.0,0.0,33.94,-1.54
1702,2023,40.14.08.027.00,258.0,274.0,2.8,5.7,Кукуруза силос,Калуга,7.65,7.51,0.0,0.0,0.0,43.89,-0.14000000000000057
3751,2024,22.47.11.023.00,353.5,291.8,3.5,5.2,Яр.ячмень,Алтай,3.7,2.5521493027071367,160014.06,0.0,1.43,19.81,-1.1478506972928635
5808,2024,46.22.03.046.02,132.63,131.06,6.23,6.3,Оз.пшеница мягкая,Курск,6.2,10.58,629200.0,0.0,2.0,40.559999999999995,4.38
3760,2024,22.47.11.030.01,344.7,178.7,2.8,5.2,Кукуруза силос,Алтай,11.0,6.248586874906142,1796016.32,34586.98,0.0,259.7,-4.751413125093858
3761,2024,22.47.11.030.02,344.7,178.7,2.8,5.2,Кукуруза силос,Алтай,11.0,7.571702949438202,1606757.4900000002,25306.64,0.0,222.14,-3.428297050561798
3763,2024,22.47.11.032.00,340.8,120.7,3.5,5.2,Яр.ячмень,Алтай,3.7,2.157398000983123,885877.9,0.0,4.76,66.115,-1.5426019990168771
3764,2024,22.47.11.033.01,304.0,147.5,3.2,5.2,Яр.ячмень,Алтай,3.7,1.8736228432969877,1894425.0,0.0,9.399999999999999,132.82000000000002,-1.8263771567030125
3765,2024,22.47.11.033.02,304.0,147.5,3.2,5.2,Соя,Алтай,2.0,1.3719199441470793,1594344.54,0.0,2.23,134.6275,-0.6280800558529207
2784,2023,62.01.01.026.00,243.5,411.5,5.8,5.5,Соя,Рязань,1.71,1.4799999999999998,2058920.71,0.0,2.08,71.0375,-0.2300000000000002
1724,2023,40.16.03.005.01,284.0,92.0,1.7,6.1,Мн.тр.разн.бот.сост.пр.лет корм,Калуга,3.0,2.109708737864078,0.0,0.0,0.0,0.0,-0.8902912621359218
2785,2023,62.01.01.027.00,251.0,499.0,5.8,6.3,Оз.пшеница мягкая,Рязань,5.33,2.94,234988.65,0.0,20.31,27.070000000000004,-2.39
2786,2023,62.01.01.028.00,263.7,287.0,5.2,5.7,Кукуруза корнаж,Рязань,5.9,6.1,5785890.484999999,0.0,214.25,224.975,0.1999999999999993
2787,2023,62.01.01.029.00,251.0,447.0,5.3,4.7,Лён масличный,Рязань,1.43,0.685,1084153.4100000001,19045.885000000002,18.88,109.1,-0.7449999999999999
3786,2024,36.01.21.014.00,73.0,161.0,3.8,5.3,Люцерна пр.лет корм,Воронеж,4.3,10.627500812479688,0.0,0.0,2.0,41.336666666666666,6.3275008124796885
3195,2023,62.23.06.071.00,281.9,145.0,4.0,5.1,Яр.пшеница мягкая,Рязань,3.9,1.55,1589.7649999999999,0.0,1.495,5.296666666666667,-2.3499999999999996
6455,2024,62.01.01.005.00,163.0,204.5,5.6,5.0,Чечевица красная,Рязань,2.3,1649.0,2674381.44,0.0,26.1,83.91,1646.7
6456,2024,62.01.01.007.00,155.0,211.0,5.9,5.0,Чечевица зеленая,Рязань,2.3,1657.24,1604039.63,0.0,20.22,64.99000000000001,1654.94
2793,2023,62.01.03.012.00,373.0,336.0,6.3,5.5,Яр.пшеница мягкая,Рязань,4.37,3.86,453784.03500000003,3025.22,18.81,32.612,-0.5100000000000002
2794,2023,62.01.03.013.00,337.0,241.0,6.7,5.7,Соя,Рязань,1.71,2.13,6927.7,138.56,1.0433333333333332,9.318333333333333,0.41999999999999993
6458,2024,62.01.01.010.01,108.0,166.0,5.6,5.2,Оз.пшеница мягкая,Рязань,6.0,2299.14,1611996.78,0.0,2.04,55.57,2293.14
6583,2024,62.10.03.024.01,163.7,269.48,4.32,5.23,Кукуруза силос,Рязань,8.0,7.38832356687898,0.0,0.0,0.0,0.0,-0.61167643312102
2795,2023,62.01.03.014.00,299.0,124.0,5.6,5.2,Соя,Рязань,1.71,1.37,179802.49,3596.29,5.3,44.745000000000005,-0.33999999999999986
6459,2024,62.01.01.010.02,108.0,166.0,5.6,5.2,Оз.пшеница мягкая,Рязань,5.5,3477.12,37004.48,0.0,0.31,8.422857142857143,3471.62
2796,2023,62.01.03.016.00,394.0,208.0,5.8,5.2,Соя,Рязань,1.71,1.07,132040.6,2641.025,4.543333333333333,40.669999999999995,-0.6399999999999999
2797,2023,62.01.03.017.00,324.0,224.0,5.7,4.8,Соя,Рязань,1.71,2.98,7787.99,155.76,1.1066666666666667,9.88,1.27
6461,2024,62.01.01.013.00,213.0,234.0,5.4,5.5,Оз.пшеница мягкая,Рязань,5.5,3383.07,9398152.975,0.0,5.29,129.18222222222224,3377.57
1789,2023,40.17.16.003.00,251.0,171.1,2.2,5.1,Кукуруза силос,Калуга,7.65,9.693439716312055,728576.7849999999,0.0,87.98,35.19,2.0434397163120543
1792,2023,40.17.16.006.00,233.0,101.7,2.0,5.3,Кукуруза силос,Калуга,7.65,9.802040816326532,96354.53,0.0,26.75,16.06,2.152040816326531
2800,2023,62.01.03.026.00,542.5,500.0,6.7,6.8,Лён масличный,Рязань,1.43,0.53,911809.93,16920.6,14.53,106.322,-0.8999999999999999
3857,2024,36.02.02.030.01,114.0,128.0,6.2,5.8,Кукуруза силос,Воронеж,9.0,9.72,0.0,0.0,46.25,32.38,0.7200000000000006
2802,2023,62.01.03.030.00,480.0,204.0,5.9,4.5,Кукуруза зерно,Рязань,5.9,9.61,4271871.025,52199.12,212.69,258.7766666666667,3.709999999999999
3209,2023,62.23.06.092.00,242.48,344.58,4.75,5.46,Соя,Рязань,1.7,1.6969944243700497,2128676.69,0.0,13.585,462.6766666666667,-0.0030055756299502967
1813,2023,40.22.01.013.00,198.0,79.0,1.8,5.9,Кукуруза силос,Калуга,7.65,10.69,157000.96000000002,0.0,34.11,11.93,3.039999999999999
1822,2023,40.22.01.030.00,116.0,138.0,2.0,5.1,Кукуруза силос,Калуга,7.65,10.88699152542373,92678.14,0.0,0.0,41.73,3.236991525423729
6585,2024,62.10.03.026.01,185.84,282.94,3.51,5.73,Яр.пшеница мягкая,Рязань,4.5,1.1674363132389265,13957450.0,0.0,5.94,162.94714285714284,-3.3325636867610733
6469,2024,62.01.01.027.00,251.0,499.0,5.8,6.3,Чечевица красная,Рязань,2.3,2673.99,352196.33,0.0,0.0,74.4325,2671.6899999999996
6470,2024,62.01.01.028.00,263.7,287.0,5.2,5.7,Чечевица красная,Рязань,2.3,1332.98,3531103.69,0.0,57.845,96.41499999999999,1330.68
1835,2023,40.22.01.045.00,72.0,107.0,2.07,4.8,Яр.пшеница мягкая,Калуга,4.98,19.0612447257384,70098.91500000001,0.0,1.3599999999999999,13.555714285714286,14.0812447257384
6471,2024,62.01.01.029.01,251.0,447.0,5.3,4.7,Соя,Рязань,2.1,1.55,0.0,6982.85,10.48,82.03636363636363,-0.55
1848,2023,40.22.01.062.00,45.0,86.0,2.0,5.0,Кукуруза силос,Калуга,7.65,10.113067331670822,75777.475,0.0,26.07,15.64,2.463067331670821
2815,2023,62.01.03.044.00,82.0,346.0,5.1,4.7,Яр.пшеница мягкая,Рязань,4.37,3.65,11955860.799999999,95614.27,105.77,164.52833333333334,-0.7200000000000002
6479,2024,62.01.03.009.01,172.0,335.5,5.5,6.2,Соя,Рязань,2.1,1.16,45947.2,0.0,0.27,16.668,-0.9400000000000002
2817,2023,62.01.03.046.00,368.0,406.0,6.4,5.7,Соя,Рязань,1.71,2.61,624143.53,12482.88,1.08,83.25857142857141,0.8999999999999999
1896,2023,40.22.09.014.00,77.0,79.0,1.8,5.6,Кукуруза силос,Калуга,7.65,43.03,6955.335,0.0,0.0,0.0,35.38
6486,2024,62.01.03.018.01,191.0,527.0,6.8,6.0,Соя,Рязань,2.1,1.13,13604.88,136.05,1.6,13.11111111111111,-0.9700000000000002
1925,2023,40.22.13.004.01,70.0,78.5,1.9,4.75,Кукуруза силос,Калуга,7.65,10.032713178294573,0.0,0.0,0.0,62.49333333333333,2.3827131782945727
1926,2023,40.22.13.004.02,70.0,78.5,1.9,4.75,Кукуруза силос,Калуга,7.65,12.677991452991453,0.0,0.0,0.0,26.44,5.0279914529914524
7303,2024,72.22.10.018.00,253.53,350.67,5.4,5.93,Одн.тр.овёс корм,Тюмень,3.6,0.0,0.0,0.0,0.87,6.986666666666667,-3.6
