season;field;p2o5;k2o;humus;ph;crop;region;yield_plan;yield_fact;fact_plan_dif;fact_plan_dif_abs;fact_plan_div;fact_plan_share_dif
2023;40.22.01.058.00;21,5;56,5;1,75;4,2;Оз,пшеница мягкая;Калуга;4,85;4,737062719;-0,112937281;0,112937281;-0,023286037;-0,023286037
2024;40.17.14.022.00;129,8;93,1;1,9;5,7;Кукуруза силос;Калуга;8,2;8,086464411;-0,113535589;0,113535589;-0,013845804;-0,013845804
2023;63.21.06.028.00;44,47;147,67;7;6,1;Кукуруза силос;Самара;5;4,885628648;-0,114371352;0,114371352;-0,02287427;-0,02287427
2023;46.28.05.035.00;80;107;6,3;5,5;Соя;Курск;2,09;2,205621309;0,115621309;0,115621309;0,0553212;0,0553212
2024;36.02.02.047.01;40;59;2,6;4,8;Люцерна 1 г,ж,сем,;Воронеж;0,2;0,083825283;-0,116174717;0,116174717;-0,580873585;-0,580873585
2023;36.14.10.004.01;49;70;2,8;5,1;Люцерна пр,лет сем,;Воронеж;0,22;0,103427941;-0,116572059;0,116572059;-0,529872997;-0,529872997
2023;72.22.02.036.00;68,97;138,56;3,98;5,7;Яр,ячмень;Тюмень;3,6;3,483117696;-0,116882304;0,116882304;-0,032467307;-0,032467307
2024;36.14.08.009.00;80;106;1,3;4,8;Эсп,+костр,пр,лет корм;Воронеж;1,4;1,282894612;-0,117105388;0,117105388;-0,083646706;-0,083646706
2023;36.14.10.005.01;34;72;2,1;5,5;Люцерна пр,лет сем,;Воронеж;0,22;0,101892518;-0,118107482;0,118107482;-0,536852191;-0,536852191
2023;36.13.02.004.00;99;95;5,2;5,8;Соя;Воронеж;2,51;2,39;-0,12;0,12;-0,047808765;-0,047808765
2023;36.02.11.031.01;121;128;6,6;5,3;Кукуруза зерно;Воронеж;6,5;6,38;-0,12;0,12;-0,018461538;-0,018461538
2023;36.14.06.033.01;61;72;6,2;5,2;Подсолнечник кондит,;Воронеж;2;1,88;-0,12;0,12;-0,06;-0,06
2023;72.22.10.047.00;54,3;153;7,1;5,5;Кормовые бобы;Тюмень;3,5;3,62;0,12;0,12;0,034285714;0,034285714
2024;36.14.04.032.00;144;172;5,5;5,9;Оз,пшеница мягкая;Воронеж;3;2,88;-0,12;0,12;-0,04;-0,04
2024;36.14.19.041.00;145;168;6,5;5,4;Кукуруза силос;Воронеж;6,9;6,778739867;-0,121260133;0,121260133;-0,017573932;-0,017573932
2024;16.13.12.024.00;225;200;7,9;6,87;Оз,пшеница мягкая;Татарстан;4;3,878377695;-0,121622305;0,121622305;-0,030405576;-0,030405576
2023;40.16.08.046.00;50;55;1,87;5,18;Кукуруза силос;Калуга;4,68;4,805204902;0,125204902;0,125204902;0,026753184;0,026753184
2023;36.05.07.024.00;146;110;5,9;6,1;Кукуруза зерно;Воронеж;6,5;6,629108054;0,129108054;0,129108054;0,019862778;0,019862778
2023;36.14.10.002.02;42;58;2,5;5;Люцерна пр,лет сем,;Воронеж;0,22;0,09081228;-0,12918772;0,12918772;-0,587216908;-0,587216908
2023;16.13.17.025.01;197;215,8;6,8;5,98;Кукуруза силос;Татарстан;4,68;4,809901866;0,129901866;0,129901866;0,027756809;0,027756809
2023;54.28.11.009.03;154,25;102,5;3,85;4,95;Одн,тр,(вика+овёс)корм;Новосибирск;4;3,87;-0,13;0,13;-0,0325;-0,0325
2023;62.24.14.038.00;73;129;4,7;5,1;Кукуруза силос;Рязань;7,7;7,83;0,13;0,13;0,016883117;0,016883117
2024;36.14.21.008.00;67;107;4,9;5,9;Люцерна 1 г,ж,сем,;Воронеж;0,3;0,17;-0,13;0,13;-0,433333333;-0,433333333
2024;62.24.07.006.00;126;192;4,8;5;Соя;Рязань;1,6;1,47;-0,13;0,13;-0,08125;-0,08125
2023;36.14.04.042.03;165;225;5,5;5,8;Оз,пшеница мягкая;Воронеж;5,6;5,73;0,13;0,13;0,023214286;0,023214286
2023;46.22.06.007.00;106;101;5,2;6,5;Соя;Курск;2,11;2,24;0,13;0,13;0,061611374;0,061611374
2024;36.02.11.005.00;114;121;2,2;4,4;Одн,тр,озимая тритикале корм;Воронеж;0,9;0,77;-0,13;0,13;-0,144444444;-0,144444444
2024;62.24.07.007.00;59;124;5,5;5;Соя;Рязань;1,6;1,47;-0,13;0,13;-0,08125;-0,08125
2024;62.24.07.011.00;148;193;4,6;5,7;Соя;Рязань;1,6;1,47;-0,13;0,13;-0,08125;-0,08125
2024;62.24.11.029.00;55;192;5,7;5;Соя;Рязань;1,6;1,47;-0,13;0,13;-0,08125;-0,08125
2023;62.10.04.004.02;92,4;182,4;2,2;5,48;Кукуруза корнаж;Рязань;5,49;5,620998238;0,130998238;0,130998238;0,023861246;0,023861246
2023;62.23.06.057.01;160,72;184,5;5,29;4,96;Соя;Рязань;1,7;1,832004353;0,132004353;0,132004353;0,077649619;0,077649619
2024;36.02.02.029.01;89,8;115,7;4,24;6,59;Подсолнечник;Воронеж;2;1,867804878;-0,132195122;0,132195122;-0,066097561;-0,066097561
2024;36.02.11.010.00;42;69;3,8;4,9;Одн,тр,оз,рожь корм;Воронеж;1,5;1,364990758;-0,135009242;0,135009242;-0,090006161;-0,090006161
2024;36.29.07.036.00;108;237;5,4;5,7;Подсолнечник кондит,;Воронеж;1,5;1,361333549;-0,138666451;0,138666451;-0,0924443;-0,0924443
2023;36.14.18.002.00;115;146;6;5,8;Кукуруза зерно;Воронеж;6,48;6,619158773;0,139158773;0,139158773;0,021475119;0,021475119
2023;63.21.06.022.04;102,47;188,38;8,23;6,87;Кукуруза силос;Самара;5;5,139937682;0,139937682;0,139937682;0,027987536;0,027987536
2024;36.11.06.068.00;58;60;5,6;7,3;Люцерна 1 г,ж,сем,;Воронеж;0,3;0,16;-0,14;0,14;-0,466666667;-0,466666667
2023;36.14.10.003.01;62;54;1,8;5;Люцерна пр,лет сем,;Воронеж;0,22;0,08;-0,14;0,14;-0,636363636;-0,636363636
2023;40.14.05.033.00;258;79;1,7;6,6;Кукуруза силос;Калуга;7,65;7,51;-0,14;0,14;-0,018300654;-0,018300654
2023;40.14.08.027.00;258;274;2,8;5,7;Кукуруза силос;Калуга;7,65;7,51;-0,14;0,14;-0,018300654;-0,018300654
2023;62.23.01.003.00;101,7;93;4,4;4,65;Кукуруза корнаж;Рязань;5,49;5,35;-0,14;0,14;-0,025500911;-0,025500911
2023;62.24.14.021.00;109;250;6,2;4,7;Кукуруза силос;Рязань;7,7;7,56;-0,14;0,14;-0,018181818;-0,018181818
2024;40.14.08.023.00;223;237;2,9;5,8;Люцерна 1 г,ж,корм;Калуга;3;3,14;0,14;0,14;0,046666667;0,046666667
2024;16.13.12.016.00;199;195;7;5,5;Подсолнечник;Татарстан;2,2;2,06;-0,14;0,14;-0,063636364;-0,063636364
2023;40.17.16.005.00;195,8;133;2,2;5,8;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,42;4,27946033;-0,14053967;0,14053967;-0,031796305;-0,031796305
2024;16.13.17.013.00;133,14;192,55;7,6;5,7;Люцерна 1 г,ж,корм;Татарстан;1,1;1,240581516;0,140581516;0,140581516;0,127801378;0,127801378
2023;72.22.02.059.00;6,9;121,75;7,82;4,57;Одн,травы(с подс,мн,трав);Тюмень;3,4;3,25873446;-0,14126554;0,14126554;-0,041548688;-0,041548688
2023;46.22.01.004.00;66,71;94,29;5,59;5,09;Чечевица;Курск;2;1,857283488;-0,142716512;0,142716512;-0,071358256;-0,071358256
2023;36.11.06.004.01;102;112;5,8;6,9;Яр,ячмень;Воронеж;5;4,857258719;-0,142741281;0,142741281;-0,028548256;-0,028548256
2024;36.01.21.037.00;82;150;5,6;5,3;Люцерна пр,лет корм;Воронеж;4,3;4,156876803;-0,143123197;0,143123197;-0,033284464;-0,033284464
2023;62.18.07.008.01;121,94;177,38;5,69;5,02;Соя;Рязань;1,7;1,556552749;-0,143447251;0,143447251;-0,084380736;-0,084380736
2023;63.21.06.014.03;84,14;126;7,17;5,49;Кукуруза силос;Самара;5;5,143888061;0,143888061;0,143888061;0,028777612;0,028777612
2023;36.14.02.031.00;183;153;4,3;5,4;Кукуруза зерно;Воронеж;6,48;6,334780677;-0,145219323;0,145219323;-0,022410389;-0,022410389
2023;36.14.16.029.00;28;50;2,4;5;Кукуруза зерно;Воронеж;6,48;6,626725352;0,146725352;0,146725352;0,022642801;0,022642801
2023;36.01.21.052.00;60;64;4,6;5;Эсп,+костр,пр,лет корм;Воронеж;3,4;3,25;-0,15;0,15;-0,044117647;-0,044117647
2023;36.14.04.042.16;165;225;5,5;5,8;Оз,пшеница мягкая;Воронеж;5,6;5,75;0,15;0,15;0,026785714;0,026785714
2023;62.01.03.050.00;95,5;164;5,8;5,3;Соя;Рязань;1,71;1,86;0,15;0,15;0,087719298;0,087719298
2024;36.02.18.006.02;221;194;5;6;Одн,тр,фацелия семена;Воронеж;0,3;0,15;-0,15;0,15;-0,5;-0,5
2024;36.02.19.023.00;97;103;6,3;5,2;Кукуруза зерно;Воронеж;7;6,85;-0,15;0,15;-0,021428571;-0,021428571
2023;40.14.03.022.00;32;71;2;4,8;Кукуруза силос;Калуга;7,65;7,5;-0,15;0,15;-0,019607843;-0,019607843
2023;40.17.16.022.00;76,5;100;2,3;5;Кукуруза силос;Калуга;7,65;7,800050378;0,150050378;0,150050378;0,019614428;0,019614428
2023;36.14.04.010.00;114;177;5,3;6;Кукуруза зерно;Воронеж;7,5;7,650551842;0,150551842;0,150551842;0,020073579;0,020073579
2023;72.22.02.009.00;4,93;104,92;6,65;4,07;Одн,травы(с подс,мн,трав);Тюмень;3,4;3,550566375;0,150566375;0,150566375;0,044284228;0,044284228
2023;62.23.06.061.00;215,67;189,03;4,5;5,14;Подсолнечник;Рязань;2,46;2,308283707;-0,151716293;0,151716293;-0,06167329;-0,06167329
2023;62.23.03.002.00;172,95;150,92;4,62;5,48;Чечевица;Рязань;1,88;2,034321108;0,154321108;0,154321108;0,082085696;0,082085696
2024;16.13.13.024.00;89;166,25;7;5,3;Кукуруза силос;Татарстан;6,2;6,354396992;0,154396992;0,154396992;0,024902741;0,024902741
2024;36.14.07.025.00;150;148;6;6,2;Кукуруза силос;Воронеж;7,5;7,344591195;-0,155408805;0,155408805;-0,020721174;-0,020721174
2023;36.14.02.016.00;85;116;2,7;5,5;Кукуруза силос;Воронеж;8,1;7,942566812;-0,157433188;0,157433188;-0,019436196;-0,019436196
2023;40.16.03.013.00;123;76;1,9;5,7;Кормовые бобы;Калуга;1,2;1,042505967;-0,157494033;0,157494033;-0,131245028;-0,131245028
2024;40.14.05.042.00;83;53;2,3;5,9;Кукуруза силос;Калуга;9,8;9,642068966;-0,157931034;0,157931034;-0,016115412;-0,016115412
2023;46.28.17.013.00;160;261;3,5;5,4;Чечевица;Курск;2;2,159199058;0,159199058;0,159199058;0,079599529;0,079599529
2023;62.23.01.001.02;111,01;156,84;3,84;5,06;Чечевица;Рязань;1,88;1,720524675;-0,159475325;0,159475325;-0,084827301;-0,084827301
2024;36.02.18.018.02;154;132;4,9;5,5;Одн,тр,фацелия семена;Воронеж;0,3;0,14;-0,16;0,16;-0,533333333;-0,533333333
2024;36.14.19.042.04;154;158;6,8;5,3;Одн,тр,суданская тр,семена;Воронеж;2,1;2,26;0,16;0,16;0,076190476;0,076190476
2023;54.28.11.002.01;221,85;286,85;6,2;5,55;Одн,тр,(вика+овёс)корм;Новосибирск;4;3,84;-0,16;0,16;-0,04;-0,04
2023;62.01.01.013.00;213;234;5,4;5,5;Чечевица;Рязань;1,88;2,04;0,16;0,16;0,085106383;0,085106383
2024;36.01.21.025.03;99;111;6,7;5,3;Кукуруза зерно;Воронеж;7;6,84;-0,16;0,16;-0,022857143;-0,022857143
2024;36.02.19.024.00;109;111;6,4;5,3;Кукуруза зерно;Воронеж;7;6,84;-0,16;0,16;-0,022857143;-0,022857143
2024;16.13.15.007.00;116,38;195,5;6,7;5,45;Кукуруза силос;Татарстан;6,2;6,038823376;-0,161176624;0,161176624;-0,02599623;-0,02599623
2023;40.22.01.066.00;101;167;2;4,8;Кукуруза силос;Калуга;7,65;7,811495431;0,161495431;0,161495431;0,021110514;0,021110514
2023;16.13.17.024.01;206,4;249,2;8,1;6,58;Кукуруза силос;Татарстан;4,68;4,841983493;0,161983493;0,161983493;0,034611858;0,034611858
2023;62.23.03.001.01;56,93;140,71;2,76;5,16;Соя;Рязань;1,7;1,53695634;-0,16304366;0,16304366;-0,095908035;-0,095908035
2023;62.23.01.002.02;118,06;166,5;3,96;5,11;Кукуруза корнаж;Рязань;5,49;5,653928571;0,163928571;0,163928571;0,029859485;0,029859485
2024;40.22.13.016.02;27,5;53;1,45;4,8;Люцерна 1 г,ж,корм;Калуга;2;1,835;-0,165;0,165;-0,0825;-0,0825
2024;36.02.03.033.01;121;169;6,3;5,8;Подсолнечник гибридизация;Воронеж;1,2;1,034;-0,166;0,166;-0,138333333;-0,138333333
2023;62.23.01.002.01;118,06;166,5;3,96;5,11;Кукуруза корнаж;Рязань;5,49;5,656181749;0,166181749;0,166181749;0,0302699;0,0302699
2024;36.14.16.006.00;62;85;4,7;5;Соя;Воронеж;1,3;1,133038735;-0,166961265;0,166961265;-0,128431742;-0,128431742
2023;62.23.06.096.00;51,65;187,44;4,62;4,72;Соя;Рязань;1,7;1,530846567;-0,169153433;0,169153433;-0,09950202;-0,09950202
2024;36.01.21.023.00;91;91;6;5,4;Кукуруза зерно;Воронеж;7;6,830567338;-0,169432662;0,169432662;-0,024204666;-0,024204666
2023;46.22.06.010.00;98,5;112;5,15;6,45;Соя;Курск;2,11;2,28;0,17;0,17;0,08056872;0,08056872
2023;62.10.02.009.02;121,01;175,69;1,91;4,96;Люцерна пр,лет корм;Рязань;3,83;3,66;-0,17;0,17;-0,044386423;-0,044386423
2024;36.02.18.007.02;246;243;5,65;6,2;Одн,тр,фацелия семена;Воронеж;0,3;0,13;-0,17;0,17;-0,566666667;-0,566666667
2024;36.02.18.014.02;140;162;4,6;5,5;Одн,тр,фацелия семена;Воронеж;0,3;0,13;-0,17;0,17;-0,566666667;-0,566666667
2024;16.13.17.018.00;117;117;5,5;6,44;Подсолнечник;Татарстан;2,2;2,03;-0,17;0,17;-0,077272727;-0,077272727
2023;46.22.06.022.00;207;181;5,2;6;Горох;Курск;3,39;3,219937386;-0,170062614;0,170062614;-0,050165963;-0,050165963
2023;36.11.01.033.01;83;106;5,7;6,1;Подсолнечник кондит,;Воронеж;2;2,1729624;0,1729624;0,1729624;0,0864812;0,0864812
2024;36.01.21.046.01;104;129;6,1;5,8;Кукуруза силос;Воронеж;8,9;8,726907549;-0,173092451;0,173092451;-0,01944859;-0,01944859
2023;62.18.11.009.00;187,67;183,65;4,65;5,22;Чечевица;Рязань;1,88;1,706659346;-0,173340654;0,173340654;-0,092202475;-0,092202475
2023;62.23.06.090.00;139,25;258,17;4,88;5;Соя;Рязань;1,7;1,526317902;-0,173682098;0,173682098;-0,10216594;-0,10216594
2023;16.13.19.021.00;225;200;9,1;7;Подсолнечник;Татарстан;1,7;1,875993953;0,175993953;0,175993953;0,103525855;0,103525855
2023;62.10.02.009.01;121,01;175,69;1,91;4,96;Кукуруза зерно;Рязань;5,8;5,977035147;0,177035147;0,177035147;0,030523301;0,030523301
2023;36.02.03.028.01;106;131;6,9;5,3;Лён масличный;Воронеж;1,8;1,622679251;-0,177320749;0,177320749;-0,098511527;-0,098511527
2023;36.02.19.048.01;94,5;97;5,1;5,35;Люцерна 1 г,ж,корм;Воронеж;2,97;3,147787524;0,177787524;0,177787524;0,059861119;0,059861119
2023;40.22.01.029.00;99,5;52,5;1,85;5,95;Кукуруза силос;Калуга;7,65;7,471287585;-0,178712415;0,178712415;-0,0233611;-0,0233611
2023;50.33.02.040.01;136;54;2,2;5,7;Оз,пшеница мягкая;Москва;4,46;4,28;-0,18;0,18;-0,040358744;-0,040358744
2023;16.13.12.019.00;225;195,2;8;5,42;Подсолнечник;Татарстан;1,7;1,52;-0,18;0,18;-0,105882353;-0,105882353
2024;36.14.02.044.00;148;172;3,7;5,1;Чечевица зеленая;Воронеж;1,5;1,32;-0,18;0,18;-0,12;-0,12
2024;16.13.13.010.00;53;175;8,3;6,9;Подсолнечник;Татарстан;2,2;2,38;0,18;0,18;0,081818182;0,081818182
2024;62.18.08.009.01;127,26;151,21;4,52;5,13;Подсолнечник;Рязань;2,6;2,42;-0,18;0,18;-0,069230769;-0,069230769
2024;16.13.12.032.00;225;200;9;5;Подсолнечник;Татарстан;2,2;2,019209499;-0,180790501;0,180790501;-0,0821775;-0,0821775
2024;36.14.21.047.00;123;118;5,9;6,5;Кукуруза силос;Воронеж;7,5;7,31739364;-0,18260636;0,18260636;-0,024347515;-0,024347515
2023;16.13.17.016.00;113,85;180,3;6,9;5,86;Кукуруза силос;Татарстан;4,68;4,496669772;-0,183330228;0,183330228;-0,039173126;-0,039173126
2023;54.17.08.007.00;180;80;4;4,5;Фестулолиум пр,лет сем,;Новосибирск;0,3;0,116630058;-0,183369942;0,183369942;-0,611233141;-0,611233141
2023;54.17.08.028.00;146,3;83,7;2,6;4,8;Клевер бел,пр,лет сем,;Новосибирск;0,09;0,274188886;0,184188886;0,184188886;2,046543181;2,046543181
2024;40.23.12.011.00;373;134;1,3;4,5;Кукуруза силос;Калуга;8,5;8,315110775;-0,184889225;0,184889225;-0,021751673;-0,021751673
2023;36.14.18.003.00;117;160;5,1;5,6;Кукуруза зерно;Воронеж;6,48;6,665226712;0,185226712;0,185226712;0,028584369;0,028584369
2023;62.23.03.003.01;54,65;122;4,6;5,31;Чечевица;Рязань;1,9;1,714509804;-0,185490196;0,185490196;-0,097626419;-0,097626419
2024;54.17.03.049.00;133,5;157,2;3,2;4,4;Горох;Новосибирск;1,1;0,911523064;-0,188476936;0,188476936;-0,171342669;-0,171342669
2024;36.14.13.001.00;211;279;4,5;5,7;Одн,тр,(вика+овёс)корм;Воронеж;2,9;3,089425982;0,189425982;0,189425982;0,065319304;0,065319304
2023;16.13.12.012.00;225;196,67;7,8;6,67;Подсолнечник;Татарстан;1,7;1,889661981;0,189661981;0,189661981;0,111565871;0,111565871
2024;36.02.11.035.00;209;214;6,5;5,4;Кукуруза силос;Воронеж;8,9;9,089677989;0,189677989;0,189677989;0,021312134;0,021312134
2023;50.33.01.019.00;215;144;2,3;5,8;Яр,пшеница мягкая;Москва;3,8;3,61;-0,19;0,19;-0,05;-0,05
2023;50.33.01.044.00;26;43;2;4,4;Яр,пшеница мягкая;Москва;3,8;3,61;-0,19;0,19;-0,05;-0,05
2023;16.13.12.033.00;225;200;9,1;5;Гречиха;Татарстан;1,53;1,34;-0,19;0,19;-0,124183007;-0,124183007
2024;36.11.01.022.00;82;106;5;6,4;Оз,пшеница мягкая;Воронеж;3;2,81;-0,19;0,19;-0,063333333;-0,063333333
2024;36.14.16.051.00;228;104;3,1;7,1;Соя;Воронеж;1,3;1,11;-0,19;0,19;-0,146153846;-0,146153846
2023;36.02.06.032.01;41;80;3,5;5,1;Люцерна пр,лет сем,;Воронеж;0,22;0,03;-0,19;0,19;-0,863636364;-0,863636364
2023;36.02.11.048.01;64;90;5,4;5,1;Кукуруза зерно;Воронеж;6,5;6,31;-0,19;0,19;-0,029230769;-0,029230769
2023;36.02.19.067.00;92;78;5,2;4,8;Кукуруза зерно;Воронеж;6,51;6,7;0,19;0,19;0,029185868;0,029185868
2024;36.14.16.027.00;55;64;4,4;5,1;Соя;Воронеж;1,3;1,109631028;-0,190368972;0,190368972;-0,146437671;-0,146437671
2024;40.23.11.001.01;59;179;1,1;5,7;Кл,кр,+тим,пр,лет корм;Калуга;3;3,192880641;0,192880641;0,192880641;0,064293547;0,064293547
2023;54.17.01.008.00;154,6;110;4,1;4,5;Райграс пастб,пр,лет сем,;Новосибирск;0,35;0,155;-0,195;0,195;-0,557142857;-0,557142857
2024;36.02.16.008.00;104;148,5;5,9;6;Подсолнечник;Воронеж;2;1,804659716;-0,195340284;0,195340284;-0,097670142;-0,097670142
2024;36.14.16.012.00;64;76;3,6;5;Соя;Воронеж;1,3;1,104109526;-0,195890474;0,195890474;-0,15068498;-0,15068498
2023;46.22.06.036.00;133;108;5,5;5,9;Соя;Курск;2,11;1,914;-0,196;0,196;-0,092890995;-0,092890995
2023;36.14.11.037.00;191;245;6,4;6,7;Оз,пшеница мягкая;Воронеж;5,6;5,796666667;0,196666667;0,196666667;0,035119048;0,035119048
2023;62.10.05.011.01;101,69;134,04;2,53;5,13;Кукуруза силос;Рязань;6,38;6,183270175;-0,196729825;0,196729825;-0,030835396;-0,030835396
2024;36.14.16.048.00;209;72;2,9;7;Соя;Воронеж;1,3;1,101992458;-0,198007542;0,198007542;-0,152313494;-0,152313494
2023;36.14.03.024.00;113;100;4,8;5,2;Кукуруза зерно;Воронеж;6,48;6,67918858;0,19918858;0,19918858;0,030738978;0,030738978
2023;40.22.04.001.00;29;91;1,8;4,9;Кукуруза силос;Калуга;7,65;7,450579174;-0,199420826;0,199420826;-0,026068082;-0,026068082
2023;22.47.11.024.00;242,8;145,7;3,3;5,2;Соя;Алтай;1,4;1,6;0,2;0,2;0,142857143;0,142857143
2023;40.14.05.051.00;124;115;1,8;5,1;Кукуруза силос;Калуга;7,65;7,85;0,2;0,2;0,026143791;0,026143791
2023;62.01.01.028.00;263,7;287;5,2;5,7;Кукуруза корнаж;Рязань;5,9;6,1;0,2;0,2;0,033898305;0,033898305
2023;36.02.02.032.01;28;57;1,7;4,1;Люцерна пр,лет сем,;Воронеж;0,22;0,02;-0,2;0,2;-0,909090909;-0,909090909
2023;46.22.06.002.00;94;111,5;5,25;6,05;Соя;Курск;2,11;2,31;0,2;0,2;0,09478673;0,09478673
2024;40.22.07.004.00;52;80;2,5;4,7;Люцерна пр,лет корм;Калуга;6;5,8;-0,2;0,2;-0,033333333;-0,033333333
2023;50.33.02.036.01;175;126;3,65;6,45;Яр,пшеница мягкая;Москва;3,8;3,599160432;-0,200839568;0,200839568;-0,052852518;-0,052852518
